xcood,ycood,zcood,scalar
37.391267,62.850533,44.230421,1260.325196
5.875748,26.635435,3.701383,1914.375804
50.501176,24.362762,31.725284,1911.186243
9.523353,57.262484,7.024663,1841.975415
55.622958,37.120869,38.220672,1533.288215
28.173831,54.141701,10.726631,1960.896615
47.880358,20.467533,46.108518,1851.489169
46.836072,42.170899,25.948844,1153.217438
56.036435,42.223751,36.095270,1286.647714
44.685124,71.056939,30.237295,1483.313786
47.575897,33.908978,44.057846,1602.112385
41.520963,22.803848,57.351816,1006.740387
23.925553,19.651887,51.129715,1772.473034
8.798754,58.159176,8.020490,1030.770916
47.539125,48.616327,37.650709,1522.800761
54.711041,30.605679,7.083916,1930.026916
41.850253,31.053327,66.884888,1677.778499
56.188562,46.890550,6.949692,1361.291586
22.754166,40.187149,47.885207,1130.323424
11.143193,35.250948,45.262530,1251.288890
24.614985,69.632217,26.565805,1454.027002
49.566732,64.299958,0.275164,1788.801904
11.744027,41.177990,26.670060,1774.046547
36.651956,10.969163,0.513116,1121.372666
23.154481,55.531307,46.764720,1529.612301
5.187226,34.126297,13.408603,1769.369871
19.546390,35.435228,63.479566,1239.514994
41.032455,56.036645,26.446410,1811.442887
16.800012,16.231420,11.428630,1038.043060
40.126177,66.606408,36.470216,1195.479763
41.062030,24.556615,59.584892,1689.855653
11.928918,13.315531,27.813917,1463.189682
31.570856,6.193960,25.127440,1535.402986
8.514805,30.807432,5.302894,1100.608470
8.244926,25.441295,36.515875,1767.341325
7.110586,44.957725,20.454277,1127.695733
16.411078,13.034093,37.533450,1236.089102
16.192897,41.115059,41.447131,1922.702489
22.413517,11.691880,2.687539,1632.248483
16.719613,46.842138,43.271170,1456.484302
36.594476,5.321776,30.913295,1264.314995
50.430477,51.230127,30.837412,1211.456431
41.939818,54.044638,37.486172,1796.188720
45.215154,43.258734,25.920376,1227.603518
21.755875,18.459459,38.485262,1419.585862
19.028492,53.211318,10.027461,1825.434968
10.745968,26.275831,26.837467,1298.398020
19.869131,19.444087,38.552723,1140.216779
21.841301,50.654528,10.332303,1515.126228
45.467350,47.557755,47.830942,1033.727826
17.762538,38.188827,40.806439,1428.631732
49.250166,50.963419,28.450574,1318.517610
30.760603,51.029154,45.597514,1796.545365
10.394589,61.721454,1.396459,1656.270952
15.260100,53.830949,37.494998,1305.600079
38.619634,9.050805,0.096895,1706.405731
38.631242,16.541690,26.220441,1946.922806
7.200078,42.677506,12.398272,1727.260803
38.172469,50.569857,50.873331,1600.012695
36.098543,51.256177,48.540048,1838.246153
41.568948,10.875725,15.143374,1464.033373
12.446567,27.025243,30.361883,1550.428853
42.496865,52.796501,49.610112,1237.140920
37.240908,33.373128,60.460723,1772.352876
33.549441,69.899239,41.528106,1920.859840
28.279587,36.911230,58.508428,1430.930728
60.679929,29.183236,10.723985,1071.199732
47.873874,44.173561,22.077393,1543.055262
48.520327,48.530193,27.301134,1222.103952
15.161548,36.525928,35.874999,1904.086077
53.562827,24.429391,34.635948,1877.708354
43.575035,64.254339,29.713614,1309.622604
18.812180,26.274361,50.141339,1019.388135
36.093977,21.871819,62.959295,1816.153674
55.017993,35.312443,30.942525,1456.835209
13.673489,29.147427,41.388108,1000.160613
27.783561,55.314418,34.120112,1905.901233
18.060956,22.080614,24.909343,1089.857562
8.816152,51.150184,20.126436,1032.418049
53.010889,32.567058,29.038178,1919.435144
47.817688,53.359851,36.920317,1025.686722
12.291520,41.871112,42.082117,1826.064394
26.553525,80.614014,0.810651,1460.569660
45.833609,69.186427,23.297419,1478.157758
8.237019,51.569581,16.138404,1526.625996
9.236517,48.320361,32.734634,1986.255743
15.486899,9.768742,6.111005,1581.598888
17.882583,33.001672,39.313910,1704.639665
35.799521,55.962738,26.727111,1890.347191
26.238368,63.251131,39.382479,1532.567870
52.816989,37.133372,4.922891,1500.927517
21.305601,12.664512,3.583754,1142.229541
43.395238,15.746700,53.127284,1894.545309
16.270718,21.835404,29.622115,1448.460752
41.976185,9.332749,12.261598,1393.780834
31.423042,44.375453,53.464533,1054.264830
55.699980,50.398446,10.482582,1198.930783
25.428091,15.043198,2.400557,1333.255841
31.435346,12.774103,32.244684,1204.725343
39.667211,9.801086,17.137190,1773.234576
22.971841,25.706047,57.325952,1667.702111
27.982901,31.593875,69.946758,1394.568226
44.111263,16.615357,21.681069,1693.096622
13.287571,42.822761,8.467349,1731.131105
27.773498,49.857687,46.585712,1231.766062
50.036996,28.666929,0.314554,1671.631996
22.120149,76.208419,8.922486,1705.831845
7.454017,44.483564,23.536979,1951.029745
50.468447,48.746319,21.176143,1113.396965
44.101625,14.896260,45.739881,1125.477606
48.501424,44.578389,52.441325,1012.584623
32.809168,25.008853,56.096310,1828.410753
55.857492,26.256806,28.813538,1995.565003
33.137667,47.341915,57.084133,1953.976606
35.633210,48.694008,50.509781,1823.739445
54.026424,33.504013,26.835313,1861.492302
47.945062,43.884524,17.575165,1830.802642
25.179061,45.978219,60.709736,1190.730222
29.006630,10.076079,16.046066,1705.375258
42.349628,15.955825,5.734687,1200.353995
52.354610,29.467277,50.049396,1039.811532
47.002198,28.941615,55.672990,1632.582568
23.072131,21.450654,53.252698,1386.745592
47.354552,13.260383,28.184849,1598.579780
47.674080,62.723082,37.624204,1243.916002
14.026061,68.536134,7.950729,1035.057788
46.825751,22.428183,30.057875,1668.846648
21.704651,65.389238,34.899584,1615.276364
45.523605,16.908238,19.408269,1592.328541
26.959277,54.132966,45.319849,1436.140764
24.065721,51.496350,50.503292,1087.146911
45.095707,55.650323,24.340289,1580.522638
44.961901,75.972645,14.037601,1244.689440
18.149785,36.689362,59.948769,1354.371019
21.459840,47.665030,13.678950,1276.016822
36.096341,7.109822,25.008507,1449.694396
22.245412,56.456566,9.568933,1890.960173
24.371773,57.846742,13.144055,1116.618963
53.278281,32.756146,6.647940,1433.784393
30.951515,8.305113,7.017891,1726.948229
33.709540,53.356216,18.037927,1212.061511
55.153655,37.274244,12.136460,1779.510821
18.194474,44.722162,2.408527,1904.614620
28.591998,77.008791,7.379441,1457.026535
6.047881,33.740729,34.607777,1143.271072
30.472642,44.228989,60.803918,1570.191117
36.941926,78.410648,2.311332,1434.541479
24.875282,81.030765,4.998216,1359.983422
41.221974,16.412873,18.610996,1540.490310
5.992869,25.678358,2.557143,1295.453696
58.534014,44.948562,17.802809,1538.782832
11.444833,18.079390,9.833624,1214.994693
29.906062,78.746419,23.172622,1353.964124
24.592942,9.973401,27.908113,1080.768820
44.533079,15.870302,31.994716,1534.077545
44.702385,52.829861,37.626968,1358.310381
17.991062,21.602776,36.340894,1380.217796
49.382197,19.993734,25.322494,1862.659694
35.076121,17.514266,52.935381,1306.777031
33.165304,17.155205,44.839440,1447.574743
25.139293,56.968309,46.760624,1519.622706
39.588347,51.254609,12.816835,1822.534880
43.190547,65.067875,32.983691,1927.756384
13.476506,14.233659,29.700912,1841.123207
45.618738,15.412083,15.035626,1211.829641
44.461960,44.812766,23.032628,1420.129709
28.655236,53.674832,36.881668,1807.990027
54.600829,32.188762,7.652667,1179.636478
20.013561,14.239846,34.622281,1029.983218
51.028166,21.967782,2.134079,1336.991576
12.701582,33.609578,25.515550,1991.128055
44.605239,69.268307,21.527791,1182.913295
18.367575,52.515464,16.628055,1683.765731
12.020610,52.953732,25.962163,1223.918066
55.144969,35.030635,33.947704,1882.464095
15.603527,9.476856,27.423297,1925.841574
9.046286,26.752389,39.528350,1296.493861
49.924171,52.814565,24.406075,1783.632876
46.081523,46.310070,53.106844,1333.568100
11.826793,52.331461,25.093865,1511.060433
16.573347,50.962306,41.502793,1469.903248
48.044248,12.791449,38.184256,1164.989526
37.383479,21.639654,66.246612,1649.207252
31.367923,6.034446,12.861597,1707.860045
32.671090,14.138310,21.567700,1962.452251
37.363985,6.461151,5.975942,1737.624038
7.805127,25.396065,38.389313,1227.325472
53.576117,59.374297,13.246001,1117.078872
53.658780,49.372762,21.142175,1382.878128
41.569439,77.982869,2.255374,1207.040692
21.572942,49.485583,31.308278,1780.623071
9.969215,30.972860,24.248378,1216.738893
18.285441,73.595087,20.100134,1245.814698
11.080283,59.670203,16.980363,1750.303731
56.478782,27.863395,21.915182,1706.816163
12.352338,10.794509,20.546368,1424.311868
29.604443,15.159209,30.146012,1097.961469
25.482925,54.297843,13.415961,1418.246805
31.449217,62.373761,48.422032,1459.365289
9.367474,56.549105,0.059675,1875.279932
4.480043,32.906623,17.442392,1028.998064
54.186017,21.216103,3.061678,1218.534438
8.858815,37.263651,29.020229,1894.954897
19.456440,23.460563,33.418454,1927.432638
39.969033,40.644779,45.939671,1878.095674
27.733448,79.115299,2.972027,1626.225855
13.855825,27.892060,42.172697,1666.007999
40.301901,57.653487,17.620452,1397.498240
15.604199,30.758534,32.605579,1834.009977
11.316331,31.667983,50.384537,1398.956032
38.104978,37.124686,65.794359,1328.188778
56.325656,56.759319,17.059307,1816.347993
52.659429,44.968252,38.096939,1239.945039
51.183191,62.410097,24.790428,1555.551828
29.779671,32.849424,70.935326,1653.160104
12.097092,47.996526,26.795915,1973.731764
53.294610,20.308343,34.054651,1955.903882
40.450113,21.530091,57.185748,1413.870474
24.632213,24.354163,50.545573,1299.311330
39.394164,44.947083,39.090952,1311.788899
43.103204,21.629547,58.484908,1259.687572
40.398084,77.577888,16.964421,1001.524527
40.878905,15.236134,17.931936,1110.377087
22.151923,21.915258,47.516988,1758.086948
51.911748,50.189916,15.450707,1431.998316
11.412749,11.702887,7.873123,1806.020999
43.721672,12.073681,5.724745,1232.070303
7.767262,27.463151,25.251913,1194.281458
29.504836,52.047420,54.621554,1303.723130
26.625772,55.302987,40.077428,1349.137875
20.086342,48.013559,5.684144,1101.370757
42.573048,45.517782,39.950241,1758.742394
53.056848,17.455861,33.242519,1255.230323
10.499997,29.174234,33.421385,1175.917322
19.594544,54.084465,44.620918,1653.050917
19.056603,17.153121,5.483645,1965.847799
31.218450,52.238217,40.104199,1834.288640
47.621212,18.223978,39.584319,1474.078719
26.245120,24.598417,67.217550,1018.665556
29.447259,65.597202,45.440806,1160.864658
15.079743,51.216159,4.247728,1837.703226
34.488672,5.054474,26.917723,1837.816157
37.928583,15.794247,37.730570,1596.672121
11.940537,58.641234,14.186869,1032.623867
56.306898,17.522879,6.724215,1954.427601
35.041898,60.800515,16.361338,1163.547518
55.558826,21.903994,16.369473,1059.157224
6.333387,53.951789,4.686605,1119.489600
48.596733,46.938985,17.011355,1849.890563
9.467399,56.744148,3.302573,1853.295170
45.810878,34.694746,41.849027,1729.152229
39.531745,54.281298,39.631012,1380.942257
52.783470,29.811503,30.233220,1868.848085
45.354908,56.022107,19.954974,1492.606358
17.189191,26.215856,43.575937,1524.674225
27.830977,26.322718,68.069696,1417.912867
13.736287,61.184742,8.573920,1649.818339
33.052099,8.020051,12.009607,1329.323436
49.383863,53.874875,10.407753,1361.634174
49.990953,46.835315,25.822515,1409.761165
38.205164,49.901911,30.399984,1610.150331
17.536603,17.556501,9.647371,1211.713010
38.972980,6.418021,11.300653,1659.633542
49.503932,27.354401,5.529826,1510.006072
58.907161,38.903544,28.353135,1368.289618
24.994177,11.987667,17.888731,1257.657217
30.626677,40.085413,55.163201,1516.663566
36.737951,32.315163,55.565322,1413.014013
50.421672,35.530246,39.980395,1521.481926
47.613065,11.298856,30.726821,1108.315034
17.970788,59.272958,34.115993,1806.204906
29.116757,56.812973,3.077933,1255.443693
19.388943,71.340316,10.666367,1374.528910
18.107183,65.896103,20.067712,1835.774311
56.003885,22.637327,22.703359,1227.599560
27.103606,80.111624,3.345864,1525.651194
26.567700,27.786874,69.245953,1228.912703
7.427834,38.728354,5.500609,1090.522936
15.186265,32.722343,55.099385,1575.157540
50.323283,26.021288,20.175883,1889.100553
39.718078,12.809515,10.394566,1799.519526
49.351919,26.808392,0.094884,1202.080471
17.083011,9.702383,20.194791,1179.120910
14.309326,39.859991,2.810729,1330.659767
25.294676,48.093610,41.502816,1513.618047
46.851578,10.140319,22.756021,1570.461969
11.513312,66.925787,12.607852,1504.343730
58.819628,29.185369,28.591827,1768.450406
25.961374,58.893390,14.508489,1368.936458
30.365571,14.089237,5.309824,1504.133480
8.291056,56.793728,18.062930,1436.661386
15.668967,67.915871,16.057174,1384.903491
50.803856,60.490842,7.664361,1184.114997
20.313605,71.038086,7.707711,1215.009653
7.403119,27.857104,7.981959,1891.821056
25.928206,13.254630,37.011983,1815.927984
11.823866,29.083477,18.041716,1700.665618
13.184451,54.331853,3.676392,1095.302808
4.301395,29.848257,3.377512,1666.954258
23.610410,9.253048,5.082387,1362.655296
20.049883,17.932404,51.084733,1168.685159
7.756212,22.226250,30.643031,1955.986919
23.443236,9.724976,22.939407,1787.310167
52.095359,37.823883,12.371683,1574.729396
45.141397,40.084173,40.918067,1848.859781
40.363699,75.795142,22.847017,1406.001653
48.941258,11.535268,7.658142,1962.608372
21.154047,55.841090,28.594667,1690.946533
37.062474,9.408489,7.475171,1411.356647
17.949006,68.446621,8.500013,1193.498773
15.264906,18.674988,41.758158,1253.999479
13.708973,18.260931,2.652332,1538.024403
5.640157,28.927892,29.588092,1351.442350
24.130476,49.573903,46.072593,1964.447600
21.018032,54.058956,25.444468,1522.081841
31.315565,50.140826,22.801515,1944.174251
38.776470,7.054499,26.201136,1344.685141
8.859545,55.057628,16.662973,1968.250301
15.868244,19.745928,38.616515,1013.169813
11.375691,21.293958,15.618693,1120.865512
17.705757,10.865685,26.109104,1376.160225
16.384986,28.286683,47.274282,1458.908488
42.294332,31.050074,61.302207,1552.432873
6.545951,37.429118,18.723386,1349.588139
11.295529,11.034568,4.733777,1791.114760
54.307757,53.164045,4.861279,1779.225819
33.636705,77.796224,12.880386,1989.100983
40.963017,15.572322,15.226015,1374.683116
32.104123,12.969448,5.658688,1171.915129
29.270175,80.960733,11.272808,1290.604043
8.594077,31.720563,8.781844,1217.171382
21.771481,52.683195,20.756153,1835.272098
50.729022,29.166557,43.036891,1175.242195
49.361120,17.662773,12.172772,1250.151584
29.084145,41.403352,67.812224,1993.530327
26.575213,4.428999,7.705448,1341.366059
48.817726,33.082920,56.306240,1314.416386
23.225810,52.628445,46.359214,1737.110778
36.778178,32.439725,64.236317,1169.257356
36.868057,72.309135,28.404912,1974.280532
29.612790,34.507259,62.275276,1156.281923
42.628327,27.500080,57.266607,1598.033084
37.289324,9.618745,15.087508,1562.878600
52.962743,27.280729,14.483508,1998.413635
12.705237,34.421319,21.620240,1789.393488
28.036772,75.040085,19.344508,1548.924857
54.441052,53.470227,15.687866,1269.106751
36.851927,58.039166,0.475535,1048.981650
20.379537,49.600315,10.616599,1004.575228
26.401732,31.985805,58.751546,1569.595697
47.166802,47.348840,11.534229,1711.465978
26.527292,36.378944,58.051357,1078.573987
22.242590,28.496654,59.146154,1990.473662
54.369756,46.153543,34.747848,1246.089005
50.012892,34.246126,53.655398,1684.871251
40.792445,65.553937,43.425511,1757.426242
37.579594,11.431434,29.744935,1569.899882
21.468424,35.934763,52.845979,1898.867226
15.809572,69.441568,22.319556,1726.161506
10.292155,52.311423,16.037699,1681.208963
32.035897,5.780984,19.881163,1092.038655
34.254961,53.629404,15.374644,1645.343315
58.758057,47.630551,7.187662,1250.803989
27.990772,46.740163,57.502599,1730.631020
35.032242,5.246289,20.187673,1052.497141
9.126856,26.917212,44.389844,1301.993290
27.379983,60.374316,5.091303,1192.663154
32.624345,53.214472,5.278759,1776.834496
19.566565,10.132668,33.544097,1495.334588
17.644532,66.591544,16.793320,1204.557229
13.534688,69.021174,1.957114,1290.871962
24.199646,10.194041,12.192392,1666.092128
15.212956,29.365443,26.399786,1187.710506
55.426920,59.694397,2.765073,1288.460320
12.294897,42.221814,23.937652,1693.816038
3.653805,42.436079,13.987857,1525.527866
8.432084,20.392313,7.728221,1317.775410
29.110496,74.632207,28.628822,1464.965816
15.692622,13.089807,30.659639,1989.253267
52.520807,35.901096,35.516965,1312.484494
18.564716,46.257416,7.635718,1770.581907
25.405811,39.126972,56.387505,1897.314919
33.934968,17.227196,44.397207,1038.484378
38.731548,18.117255,42.379393,1528.502907
21.983797,8.802094,0.469000,1678.690725
44.369319,37.633909,61.694188,1410.400614
40.939801,5.798349,17.854637,1656.708133
41.244167,20.036299,45.122636,1199.060421
54.154028,24.974159,40.577437,1325.482685
54.992849,37.011585,24.015495,1766.309075
12.460305,38.580246,18.222812,1289.368155
8.094325,46.657160,31.704715,1693.407055
29.990795,75.329933,29.114947,1430.432458
34.708881,75.770607,17.470045,1073.466444
35.236737,51.327389,6.358297,1887.766460
24.578632,58.693424,1.601383,1452.104772
20.472632,55.824646,23.210772,1112.378601
18.306932,15.534226,33.099525,1532.484724
9.494795,42.863779,23.887692,1518.299974
12.572363,27.641665,19.156210,1594.085157
32.302105,2.693061,4.145706,1331.085665
42.474685,53.958674,35.760634,1655.619956
42.563305,45.677232,49.963344,1002.466496
35.632471,41.743861,61.569593,1311.274574
52.018939,13.442000,28.556254,1128.080101
50.189018,59.639494,33.765985,1186.998688
20.004726,5.805719,12.738346,1995.079798
14.150915,12.851953,18.048250,1791.584043
35.918823,49.123471,52.540324,1831.768903
45.149882,55.157451,40.158620,1972.860482
22.679159,8.878589,34.714973,1295.153617
19.722632,6.066773,19.964168,1948.266980
34.939308,53.583807,33.407802,1391.348394
18.671545,20.059190,48.594623,1285.841063
42.990177,74.153513,1.492322,1778.999106
8.492720,35.501828,38.822550,1534.822805
49.937908,38.164207,0.704548,1253.262987
9.487247,39.282306,28.786521,1851.604141
38.922204,55.676410,48.263046,1701.486042
16.066206,21.160292,20.062581,1986.987283
51.969190,38.624220,43.020821,1751.006528
52.148240,20.818643,5.294158,1459.668441
29.400686,54.958639,12.584738,1277.175316
42.596409,21.078014,47.007772,1028.716617
38.390449,17.122258,45.662255,1895.738391
20.244310,56.869724,11.340576,1199.466853
19.501493,40.162185,44.204374,1489.296406
40.938759,26.509265,54.404783,1779.471390
26.957992,10.295106,15.576809,1331.137187
52.224032,31.431624,5.722994,1473.578781
21.195582,13.551703,1.260240,1505.629273
30.549503,25.777818,59.251222,1215.609463
18.422607,13.476552,19.941373,1082.542335
40.983616,33.454912,58.199615,1347.357904
12.227442,14.596194,22.933089,1487.679729
44.149952,72.215668,24.402712,1849.479064
17.962319,11.154544,8.298855,1845.582053
19.868080,46.267099,2.210576,1747.910917
25.473360,78.257944,14.944813,1286.107111
36.426326,50.101543,5.531785,1476.706710
5.200505,23.850981,6.682830,1548.564031
44.289677,57.722302,10.613701,1379.136008
5.663267,29.867397,7.031413,1038.401485
22.017674,37.081544,61.251817,1751.093023
24.185810,54.483830,38.867838,1094.661713
30.635167,4.860412,30.377076,1477.662759
39.460285,80.750242,5.114920,1749.071058
45.510811,54.781469,5.678112,1685.734723
17.924182,19.505634,8.961617,1072.167482
12.870701,19.785614,45.690658,1449.941457
43.763462,60.867125,34.952089,1691.407813
31.698574,55.550804,50.348239,1405.646444
44.602758,58.871675,3.218683,1701.058093
13.348975,28.473287,36.662770,1258.613308
42.644245,75.404111,20.514518,1749.155782
43.159434,13.380677,44.132359,1889.129935
37.547410,76.012613,12.514871,1401.953655
45.262922,73.955005,7.048197,1205.762623
47.248367,48.342151,17.671396,1629.490047
11.565619,53.948069,36.614492,1452.815510
21.611594,47.306366,11.633863,1788.613975
54.444067,26.109207,36.543219,1834.000775
22.878665,8.600680,14.202980,1210.352571
16.729759,22.231369,14.264934,1388.916341
52.411367,28.299260,44.247663,1542.865956
43.799929,23.472374,41.158956,1021.639380
19.279866,45.243082,10.152968,1240.112953
50.319627,40.953211,7.619178,1357.376487
41.459057,53.039492,4.970394,1755.418566
44.375621,22.273885,33.338191,1306.802881
21.725189,13.400487,26.970128,1233.606394
48.813441,49.904961,4.758724,1113.551736
27.906477,43.768367,64.846299,1364.190591
17.546903,9.582347,31.815834,1246.898508
19.739730,27.351395,50.824233,1878.698016
10.788929,44.241939,18.804755,1966.102302
42.072776,57.869165,18.059037,1077.022996
18.162591,13.463848,16.635790,1734.732446
59.250368,24.358781,15.212399,1045.070169
36.310131,53.739881,42.447036,1325.741029
25.990394,16.507843,35.759252,1453.952695
45.837638,41.588448,32.744522,1701.415602
15.735546,28.248137,28.931527,1461.933477
32.608073,51.330666,26.673417,1641.477053
22.650480,19.916974,40.630475,1472.114071
21.475424,76.738770,11.106707,1255.664356
18.571946,10.592056,24.148239,1739.594819
17.343049,23.777719,36.453621,1903.564082
19.257043,43.140066,37.285145,1947.157958
16.032604,38.814424,19.900502,1911.243004
24.695817,43.424750,59.355540,1755.729017
45.753224,43.275013,53.711575,1825.837701
30.443067,13.175010,44.738344,1038.176853
21.108131,76.053690,11.297462,1411.999587
36.329504,43.712672,59.187476,1215.612104
12.566104,16.676207,30.540912,1248.316535
31.673266,9.747437,17.086858,1560.658322
51.096763,43.960707,36.961204,1418.425755
33.040100,49.490418,18.415713,1823.242703
19.009446,40.493389,60.551485,1079.935472
15.616912,69.686588,4.766010,1327.292997
15.646044,70.017644,6.189259,1613.759449
50.437602,47.115804,29.858692,1126.824334
28.986775,16.250738,55.916773,1078.384126
37.398773,14.350113,14.412366,1397.104598
52.879387,55.601167,26.599136,1049.310467
49.915932,23.216599,19.447557,1863.339648
10.320750,38.740578,8.749859,1675.573242
13.999833,13.507419,13.100250,1612.433823
46.637208,51.886543,27.193364,1570.565075
44.749404,10.949790,32.749722,1581.041959
20.088748,35.880939,60.413045,1809.120282
53.516952,26.750040,31.396439,1981.344999
43.661027,19.730124,45.608323,1322.994901
10.505825,41.311568,14.012355,1319.004932
57.175517,21.188119,24.802223,1475.852077
45.332805,55.621928,44.141919,1157.872855
12.300674,22.204885,27.640750,1121.486522
23.171002,35.220895,58.810385,1069.541155
22.348569,30.638864,63.346042,1448.511003
14.181714,51.988006,28.956258,1016.451976
9.057702,43.856440,4.378950,1899.603823
32.027686,57.672529,9.478111,1416.673797
19.392130,11.188661,4.386834,1942.349716
3.293215,39.061764,14.553714,1569.911202
19.461757,52.850284,19.002580,1280.758954
32.287976,55.109808,52.640309,1189.027795
6.858524,31.587454,25.158685,1193.268581
33.301562,55.481204,52.523086,1960.520218
49.876330,18.998121,1.637841,1978.094689
38.008876,53.931396,35.249526,1221.927425
43.328728,17.832340,44.583176,1437.628722
24.160321,23.724417,66.085199,1178.114408
47.921799,57.225123,28.893209,1568.241688
17.926796,44.321739,50.874802,1283.523143
46.071434,12.830412,23.458165,1662.660433
60.268320,27.365379,7.868567,1353.502433
29.498990,74.910938,20.150181,1081.220219
7.863280,37.898957,27.207364,1666.623373
8.561030,27.325033,0.826957,1616.051557
31.768925,31.343633,59.207574,1006.579132
43.357828,72.904062,25.867628,1243.271004
27.631458,15.546778,28.971130,1864.102184
2.882019,36.442309,7.011493,1234.360132
24.848033,13.256022,35.815896,1507.905128
45.039851,14.728692,7.569042,1575.234506
44.294819,49.806395,4.841314,1544.801053
28.654287,27.355652,68.578408,1191.709151
24.008015,5.357294,27.213010,1890.305616
36.584939,2.945827,4.796298,1531.634516
9.157320,44.410765,22.061290,1790.035303
23.466515,9.446863,18.343190,1984.941006
11.812611,43.154878,29.944530,1931.568514
40.556721,54.984569,25.897653,1058.648035
33.553873,45.188294,58.190105,1340.756851
53.988969,53.541647,21.125447,1835.422540
53.224012,17.196618,27.169063,1673.762910
11.559041,17.960461,21.957374,1937.625493
7.750181,48.412123,14.783608,1463.037022
47.279429,49.659083,20.785469,1667.698810
22.258192,43.666625,46.275951,1583.185992
19.752641,49.675653,46.419466,1592.783071
46.686127,26.085041,34.549610,1745.945691
17.537655,67.272682,26.844596,1340.893875
53.122943,65.350091,0.060752,1791.057168
32.242926,8.354346,23.220445,1819.391523
42.304946,13.223298,34.897296,1395.135317
58.473586,29.738411,26.472320,1297.534774
52.639761,14.993154,23.800498,1108.184333
22.936441,9.155427,40.367129,1703.216134
14.447747,22.203523,16.617562,1115.943731
18.153305,55.669163,25.004554,1964.654535
24.091391,50.618471,45.878956,1803.289437
38.464499,59.459514,18.810455,1261.050541
21.770330,76.124456,21.581188,1495.069396
56.581702,45.940407,2.877105,1338.336385
55.814390,24.026075,18.436379,1408.463390
28.063265,74.351211,18.126742,1881.639312
24.425257,12.044382,50.743489,1943.936749
29.309455,52.862716,40.960390,1999.722073
17.140771,10.642021,2.510095,1077.068927
38.202240,52.573080,8.937178,1857.266330
37.974654,72.731943,30.054343,1726.809392
31.477915,9.776488,46.468611,1212.907484
61.765180,33.510473,7.548953,1442.650670
25.668963,21.947273,65.443518,1657.149289
16.365993,44.865521,4.798057,1159.537368
33.841364,61.628445,6.321706,1866.144438
25.099281,55.088052,33.670724,1750.274979
8.922869,37.318320,28.098029,1677.908285
49.872327,38.719319,7.397523,1486.562639
17.804905,21.490946,30.602829,1302.798210
14.351376,39.104997,0.152455,1467.877518
14.552565,52.688634,39.417240,1967.338577
25.298036,72.940157,27.073066,1859.750463
21.056074,40.312779,49.069993,1812.823690
38.140708,11.616213,44.600669,1750.873448
30.009587,21.089277,50.910375,1504.844305
38.119683,21.978181,65.263963,1985.054565
41.957859,40.577654,64.423754,1938.405159
22.595126,48.381044,30.631009,1830.367757
15.021851,27.523533,55.740061,1893.119189
9.320971,48.717163,25.000127,1478.067197
45.355279,30.155843,45.440527,1585.041306
53.890369,59.674787,20.451033,1254.082757
40.648336,78.104362,17.205230,1759.566863
56.993934,57.736990,8.504188,1046.510674
40.953227,56.396446,35.625431,1183.917108
20.886706,52.299223,8.926016,1041.642002
30.625598,57.061223,3.927976,1917.306281
54.555158,37.776682,23.354335,1322.689971
37.693798,13.938332,41.082636,1717.515506
14.134469,39.354324,22.633660,1640.652295
21.106735,11.320269,36.554285,1643.169899
47.499343,17.710889,11.585072,1580.684916
14.001154,62.220271,14.924875,1638.550325
36.542615,54.886685,9.516917,1266.410545
29.826620,52.687775,11.845147,1370.766856
40.594544,48.119286,39.615481,1246.063121
12.913407,28.224701,21.149017,1345.121197
22.543427,13.465358,22.340899,1091.270609
10.297416,38.727212,43.457400,1274.205676
28.197689,18.157122,37.387788,1796.540607
24.738460,41.197789,53.780037,1872.244547
54.675398,17.947902,16.219248,1826.435413
53.523420,49.142342,37.736594,1579.825295
36.879084,15.625174,30.171561,1644.916222
7.548622,47.210763,11.978650,1817.554937
22.986685,6.041005,22.250446,1986.256436
27.112709,30.754022,62.300826,1030.950001
53.412848,42.066509,6.802793,1037.452795
3.462351,40.249182,14.295445,1504.809698
44.903386,15.426558,21.454352,1312.737541
22.263016,21.465929,54.337580,1858.245027
18.164430,12.854540,38.422471,1929.264241
59.578407,36.299072,3.666878,1786.574656
16.290595,36.936790,59.207993,1617.103325
12.079588,36.706573,34.697025,1497.662102
23.011205,56.198706,47.362725,1470.442050
43.917777,47.126058,21.877385,1754.963816
51.391380,23.124066,12.828554,1308.982818
49.608047,46.975817,0.294591,1673.812790
6.472037,28.821194,33.761927,1892.204309
17.036502,15.914851,31.245495,1996.162214
36.233341,51.171735,54.731568,1282.893580
14.924116,34.042999,26.837533,1807.738590
10.847054,24.712981,25.621649,1785.414199
43.947862,11.241972,29.269972,1007.776683
58.421801,22.393117,7.738932,1618.758730
23.248626,49.958143,39.600164,1176.054213
31.660287,51.673135,53.871720,1941.238969
43.784044,39.049120,51.489265,1710.716366
48.126472,69.024970,10.875868,1098.112921
44.363412,42.566419,44.497759,1886.749927
56.412145,33.018190,31.887591,1869.159828
51.112877,28.222419,15.435580,1073.028202
10.516713,54.928973,16.944446,1966.964032
53.772626,44.481869,11.297976,1349.990914
53.093519,29.135836,25.564766,1195.959950
10.767277,39.021394,15.723831,1682.321093
31.952766,24.024302,67.345914,1408.643230
14.385199,59.323848,33.932938,1434.243979
7.398148,59.939244,7.433069,1931.570410
18.673832,22.777896,59.549715,1924.480085
56.667308,30.184328,22.729853,1414.531532
